Source	Target	@mention	Retweet	Weight
t1m38918	8711572m71'8		1	1
71~_9_791162m572t1	8711317295724389		1	1
572457291m623171	87171_9_95724971572		1	1
814711997197113371	87171_9_95724971572		1	1
711817157249711450	87171_9_95724971572		1	1
_9t71143898141313104'	87171_9_95724971572		1	1
25727190m531191m721	871172311310tm_9	1		1
71572_9m454372_9_9_791	8310811537271171572_791_791		1	1
_7911315727171'8t57297172_791	831m7271623157272		1	1
_7911315727171'8t57297172_791	831m~m5724_791572~189m		1	1
3723131m1~225531572	8314814572		1	1
~1811444389	83171_9_95723145	1		1
1'_97199	8m53337231171		1	1
57149~1~4572717114	8m53337231171		1	1
72_791131_915727157272_79157231	8m53337231171		1	1
1m131717157272_79157231	8m53337231171		1	1
~143125389_7911031	8m53337231171		1	1
1310811572m13171572	8m5721715372t1219572		1	1
_9_9_9_953311	8m57249572317151'816		1	1
_7911315727171'8720_9t572'8	8m5724971'001		1	1
711t3711t371	8m5724m131'8572	1		1
8~572t_791317141815721_791	8m572711572_791_9_7915724		1	1
6389095723131572_9	8m57271~7171m57271~		1	1
572'803135724_9~1	8m57271~7171m57271~		1	1
5723171'8_9_9572'8t72	8m57271~7171m57271~		1	1
572t1572m162172	8m57271~7171m57271~		1	1
53171_9m62m071711_9	8m57271~7171m57271~		1	1
531m7171195133311	8m57271~7171m57271~		1	1
57114957238904457231133	8m57271~7171m57271~		1	1
372m_953171_914389	8m57271~7171m57271~		1	1
372m_920m714171	8m57271~7171m57271~	1		1
7213171t45572131454	8m57271~7171m57271~		1	1
7231m'898	8m57271~7171m57271~		1	1
95723131572_9814t5721040	8m57271~7171m57271~		1	1
95723131572_9~14_	8m57271~7171m57271~		1	1
95723131572_94_9_7910m_91	8m57271~7171m57271~		1	1
91549t7103103891_9t	8m57271~7171m57271~		1	1
9m_791m5724953372	8m57271~7171m57271~		1	1
1m131457195723131572_94	8m57271~7171m57271~		1	1
814071m572'8'8'8	8m57271~7171m57271~		1	1
38914m172_7911313145	8m57271~7171m57271~		1	1
38949972_7911405071	8m57271~7171m57271~		1	1
_79157231311711998	8m57271~7171m57271~		1	1
_7914t71141m1572m1	8m57271~7171m57271~		1	1
2m57242m572451''8	8m57271~7171m57271~		1	1
m5727145337298	8m57271~7171m57271~		1	1
0_791_791m7131m_791	8m57271~7171m57271~		1	1
0~2252197157238904	8m57271~7171m57271~		1	1
621349~51372m	8m57271~7171m57271~		1	1
627157272t137231372m	8m57271~7171m57271~		1	1
_914t14389m1t72_791'8	8m57271~7171m57271~		1	1
_91_9t1714_79107141721	8m57271~7171m57271~		1	1
_90717171t1531572	8m57271~7171m57271~		1	1
t531171m4971130	8m57271~7171m57271~		1	1
t5_7911t_9257272~51	8m57271~7171m57271~		1	1
t71814572711372m	8m57271~7171m57271~		1	1
4572m51717171'8	8m57271~7171m57271~		1	1
42257190372m	8m57271~7171m57271~		1	1
711711t3572'81997	8m57271~7171m57271~		1	1
_919131310'897	8m572718114348171572m	1		1
857262'5	8m57271715310		1	1
389'8572720_9t5727	8m57271715310		1	1
710m1_9_9805	8m57271715310		1	1
8'83114_95724t5724572	8m51717171		1	1
3891895726217157231t572	8m22557281		1	1
t071537294m	8m13131041914		1	1
8'8_9_9t162_791	8m1m0_791		1	1
57262623112572_m1_9	8m1m0_791		1	1
572m'4~	8m1m0_791		1	1
913895724t~572624971	8m1m0_791		1	1
90317219451	8m1m0_791		1	1
157271t_791713891713101	8m1m0_791		1	1
451'81814814	8m1m0_791		1	1
389717153727171389_791	8m1m0_791		1	1
389714389'8	8m1m0_791		1	1
25721'8'8257271	8m1m0_791		1	1
2720m3895727171	8m1m0_791		1	1
2_79115724m_9'862711m1	8m1m0_791		1	1
311811372t31171	8m1m0_791		1	1
7113t_7911m171m57219	8m1m0_791		1	1
m720445727170	8m1m0_791		1	1
m1711572m257241t'8	8m1m0_791		1	1
_905726250468	8m1m0_791		1	1
_9m7113171_9891_9t572~1	8m1m0_791		1	1
t_79117115723162062117	8m1m0_791		1	1
457299311257272~145'8	8m1m0_791		1	1
372_9_9'81'84081572	8m157271572		1	1
389138910~04	8m157271572		1	1
m57271~1_9572311457249171	8m7143481445371		1	1
5723m089717	8899811313157214		1	1
2904572_791m133	8m71_7911626271		1	1
m0m4t57214'8062_9	8m71_7911626271		1	1
81t_9710m51710	845721572257244		1	1
45372_572457271572m1	8345722071'8		1	1
572311623157271_94_9t57271_9	8344081471044		1	1
3898138971m491_9	8344081471044		1	1
m57299'881131315721471	8344081471044		1	1
m1315724416	8344081471044		1	1
41491720_9t	8344081471044		1	1
715727119t572m171m	8344081471044		1	1
711572_7911t3257271	8344081471044		1	1
572m5711717171	840171_7910472_7910		1	1
572710'8721m19	840171_7910472_7910		1	1
9711572m'8372t72_7911718	840171_7910472_7910		1	1
2'8m413895m	840171_7910472_7910		1	1
31572449'8_791572811m1717271	840171_7910472_7910		1	1
6201t7171m447117214	840171_7910472_7910		1	1
t157217153333372'8	840171_7910472_7910		1	1
8143141562710	840tm572991		1	1
311814t7172497110'8	80201'8	1		1
85'8_9'84'8	80711389145723103895724		1	1
80_957295728119	80_957295728119	1		1
20_7915171m_79171138910	862572t711~'8'8'8	1		1
_957271572'8_9572_791572715721	86257272718157271572_9		1	1
71171162_7915724t1	86257272718157271572_9		1	1
41t72_7914_93108125t	8621537272_791		1	1
m13131047113131494'8	862172m9095728119			
71149172m310m_9	8623114		1	1
m57208105171	8623114		1	1
81172t071389572m5057211	8623114		1	1
81181372t97	8623114		1	1
_7911315727171'8t57297172_791	862_6281445_791		1	1
t1717104m389	862710m1_971m727271_9		1	1
5724~457271972mt1	8_m454~_79157291572		1	1
3724t'8t062'891_9	8_m454~_79157291572		1	1
1_91_995724049171	8711m04572		1	1
19~_9m49m_9	8711531		1	1
0_791_791t5727131071	8711720'1		1	1
~711_9t5721_9414344389	8711720'1		1	1
1_9051313727171	8711931171'8	1		1
537231_9_79125~_791'8	871m55372_791	1		1
m5727172057231815727113'57	87171103	1		1
871715724'8372_9t710	871715724'8372_9t710	1		1
6.257241+1	871715724'8372_9t710		1	1
057291711331714~	8717157245m72_79157245724'8		1	1
557115131	8717157245m72_79157245724'8		1	1
91m7211'43	8717157245m72_79157245724'8		1	1
189713380t44	8717157245m72_79157245724'8		1	1
145724313131m3	8717157245m72_79157245724'8		1	1
8145727171131317271311	8717157245m72_79157245724'8		1	1
20_9_791m572_9t171_904'1	8717157245m72_79157245724'8		1	1
m57271071t44581131311	8717157245m72_79157245724'8		1	1
m341'8m1~188	8717157245m72_79157245724'8		1	1
8'81m814m4_91319	87171471454545		1	1
_7911315727171'8t57297172_791	87171m~57241		1	1
2155317113	8_957231m34313171		1	1
_95724971572m572472131315372	8_957231m34313171		1	1
3114m_9_93890m13	8_9572t1_981471_9572_9_791		1	1
m1717171254	8_9572t1_981471_9572_9_791		1	1
_9m_791505572	8_9572t1_981471_9572_9_791		1	1
2m7171_9537271720557271	8_913171t1t0717171		1	1
m41719572408	8_913171t1t0717171		1	1
_9~1313117137271310_9	8_913171t1t0717171		1	1
tm_791431	8_913171t1t0717171		1	1
6271m57271_9_7915372	8_918940m5724		1	1
720311m5724131189131	8_9_7915724131571m14_9	1		1
3115715724042572m71	8_9517171572194572719_9		1	1
2134814814171'8_7911315727171	8_9138940_991_791021		7	7
9711533372311453372'8'8	8_91m6231459572434		1	1
_7911315727171'8t57297172_791	8_91t1m62'8		1	1
5171131572451572_9t	8_9~71457231~14814043'8		1	1
3891'8_91315372	8_9~71457231~14814043'8		1	1
195724044	8_9~71457231~14814043'8		1	1
~57241m45	8_9~71457231~14814043'8		1	1
t71151514717171	8_9~71457231~14814043'8		1	1
957281451910161	8_931453m_9'8'8		1	1
_7911315727171'8t57297172_791	8_96257271~3115724962062		1	1
5'94572	8_9t45338957249	1		1
m4~311913131	8_9t45338957249		1	1
572721'80814'80334	8_9t1814949		1	1
5723131_79157213134	8_9t1814949		1	1
814711472_7915717171	8_9t1814949		1	1
25723m141t_7911814171_9t	8_9t1814949		1	1
20_791472_791m4971311~	8_9t1814949		1	1
20_93491'8	8_9t1814949		1	1
m81311~	8_9t1814949		1	1
_m454_91572_7915	8_9t1814949		1	1
_9719621t1t1	8_9t1814949		1	1
7103897157249m572'8'8	8_9t1814949		1	1
72_791572_91'8m071711_917	8_9m7272	1		1
572438913157245723171572_791	8_9719_957249171_9		1	1
572_9t031957194	8_9719_957249171_9		1	1
11572m204572t_7915724	8_9719_957249171_9		1	1
21313171457262	8_9719_957249171_9		1	1
1t_9_9t1572m49711	8t572t1m49711	1		1
6257271413171_93171	8t71_957231m_791		1	1
8t_791171157231m1	8t_791572t389m71413131		1	1
5721_914721957271434	8t_791572t389m71413131		1	1
572m5171_9572m51t104	8t_791572t389m71413131		1	1
95'841t1t	8t_791572t389m71413131		1	1
_m454545'8'8'8'8'8'8	8t_7911_7913472'8		1	1
5_9_9_9m49t_791	8t_7911~199m1~17171		1	1
7114957272072_79114572'8	8t_79117157295723114		1	1
317119389134m_9	8t_79171081171253894	1		1
204711413	8t253727171	1		1
_791'807104	8t0mt_7911904		1	1
57249141389711572	8t047172310m9'8		1	1
9572m572144572719	8t047172310m9'8		1	1
_9_7911t13_9tm6219	8t493157219557272~		1	1
20_79147117272157271913	8t071153372~57271		1	1
t_791120_9162_791m	872t572_9_791572	1		1
18m5722071	8t7131171m572141	1		1
9m7138971572721	8m42572919		1	1
711~71720m71t4171	88157231171157281572311'8		1	1
20_79149t0710	881572471_95723890m3		1	1
_9m3895723189626262	881171389_9_9		1	1
~5721t7114'897114	881172t0711572072_7910572		1	1
5727171t171_962710m311	881171t		1	1
31572m1711372_9414_9	84_791162621t			
84137	84137	1		1
840553114055311	840553114055311	1		1
5.72721+13	8440572_791			
572m517145372t	871572389171317214971		1	1
m0711572_791571072720310	871572389171317214971		1	1
72_7911711'8m_9'8	87171134537272		1	1
40~572717151	871_79134		1	1
72_79157249171_90431081171	83m72372	1		1
572497137281_9t171	0157272~7101	1		1
95729'8t718962'	0957157213442m7171		1	1
_914389m71	0957157213442m7171		1	1
372t_791171141314~1	07281_981626_9898458145	1		1
25814040	0389_91313171		1	1
t_7910m572_91815724_9m~162	100'8081171627149814	1		1
_7911315727171'83153	101389711572t389057231_9		1	1
17115724572711m04	10t71071_913471t710	1		1
062171572t134572389311	11113897157262_791172_9	1		1
20_9_7913031711720814814171	1''8~14351		1	1
40572_7917203145404	1'719131		1	1
m57271389572711t14081	13'8372710721	1		1
8_91572171533372	133738915724		1	1
572497118134720311	133738915724		1	1
572715131311811810	133738915724		1	1
572_98162_7911719m31	133738915724		1	1
72_7917171_9t57231389'8	133738915724		1	1
72711_9t111511	133738915724		1	1
_7915724581140	133738915724		1	1
2072131714_9572711557271	133738915724		1	1
~57271717189_791_791_791	133738915724		1	1
314814171t5372	133738915724	1	1	
m5372~~5372717131315372'6	133738915724		1	1
7157291372315723	133738915724		1	1
71040472_7911313171	133738915724		1	1
4~713125557245724	133738915724		1	1
31157249710572_93437271	13704_9629		1	1
5572m1t_995724t_7911m5724	13_7910m71_9	1		1
57291317172m4t	1800_7913471m494	1		1
81431041715071_9'016	1800_7913471m494		1	1
40t710m711_9_9m1	1800_7913471m494		1	1
3727171317151_9m1t_791	1957m0m	1		1
5724389'87104	1981m15723895724		1	1
_9_7915572714171	1981m15723895724		1	1
4'_9624''8'3	198''8422531	1		1
71145726231572_97214721572	19'88145724_9t57238971572m		1	1
8t457210	19m57241271		1	1
4225719'8621572721	19m57241271		1	1
m0_9m313171	19m629572t71_97207171		1	1
8113895724814572t~19	113131134_9572m572314389	1		1
_7911315727171'8_94814~	18143171~572m			
t_791153181~_9_7914562	1~19~7110311	1		1
_791572318145724572t172	1~1811	1		1
_7911315727171'8_94814~	171131~572810'8		1	1
071181157272496217189	13131m_91811m5724		1	1
71557271t031081172	07208917245	1		1
62517171138914t131311t	0m14mt71	1		1
_957249t7149621717	0m14mt71	1		1
457231~171'855727141	88147157235171	1		1
81471162m7141572811	72_7914513		1	1
m1572m1572m5724	8145_9	1		1
572_791m5729~0710_9	49_9~17181407114	1		1
41319171471_9'84031814	6257272'8t062m_9		1	1
195457'	715724t89_97249t	1		1
m5727138957271t3895171mt	_9141t'_m1t		1	1
57297115724572~171~33	t445t530mt1t		1	1
572497104	t445t530mt1t		1	1
571715724_7910317171'	t445t530mt1t		1	1
5m71t04m34814071m7	t445t530mt1t		1	1
7204t71081171_91572311	t445t530mt1t		1	1
372457271710791	t445t530mt1t		1	1
721m14tm572471	t445t530mt1t		1	1
72_791711_91m61	t445t530mt1t		1	1
95724628981472	t445t530mt1t		1	1
9572717114957233	t445t530mt1t		1	1
90348140719572721	t445t530mt1t		1	1
90m5t5723131t_7910m389_791t	t445t530mt1t		1	1
1m0mt404	t445t530mt1t		1	1
814171150_9_9m1~1	t445t530mt1t		1	1
8141711t711472_791	t445t530mt1t		1	1
_791071_9_791572m507117	t445t530mt1t		1	1
2572m710_791408101'	t445t530mt1t		1	1
21m_9172	t445t530mt1t		1	1
~57271143891313171	t445t530mt1t		1	1
711814711_9t49_9_791071t	t445t530mt1t		1	1
m57271~5715721t_79145721t'	t445t530mt1t		1	1
m572_9349971	t445t530mt1t		1	1
89471011894710	t445t530mt1t		1	1
m414389457271	t445t530mt1t		1	1
45724558	t445t530mt1t		1	1
4572_9m9_91984	t445t530mt1t		1	1
4181m72_791m389_791	t445t530mt1t		1	1
071181157272496217189	t445t530mt1t		1	1
0_9389499403389499	t445t530mt1t		1	1
620717119389225_9389499	t445t530mt1t		1	1
71258117195728111	t445t530mt1t		1	1
71172_791515729572m_966	t445t530mt1t		1	1
71172~711572971	t445t530mt1t		1	1
710_9_91572m_9	t445t530mt1t		1	1
_91572m572_9t71	t445t530mt1t		1	1
_9_7911471_7911572969	t445t530mt1t		1	1
_94572~192m	t445t530mt1t		1	1
_94181131'817171	t445t530mt1t		1	1
t_791172181172'9	t445t530mt1t		1	1
t1389171'839	t445t530mt1t		1	1
t1471t1897165	t445t530mt1t		1	1
83108110705	3089_9172811910		1	1
189171m1113	3089_9172811910		1	1
5724572310389~1937	31t076	1		1
6257289081889	3335315729		1	1
557272311957213171	357m572438989		1	1
_9572711'8_9414_914	357m572438989		1	1
31717171_9t5724_9	36_972717155371		1	1
989_791_791_79153372	357271m5723	1		1
71'8_791572_9_91315	3814310719_9	1		1
t5724715727113572~	371962171109_9m1t_9	1		1
t_79119m9171m13	400m'86271191	1		1
8m71162~1_9_9'8	4'1'8_9t162_791		1	1
5723171_9_95723103895723150	435'95721_971		1	1
572_90m6271072~71	435'95721_971		1	1
7207204'8~141	435'95721_971		1	1
957234'8_9t031t3	435'95721_971		1	1
7113171710_911177	435'95721_971		1	1
_9m62171715729_957271572_791	435'95721_971		1	1
5722m9104m957234131	417119m04~		1	1
572313171071190~m4	417119m04~		1	1
5723453'81571572_7911m11	417119m04~		1	1
55729t_m9m_9	417119m04~		1	1
557231531m_9	417119m04~		1	1
91311m0m09m	417119m04~		1	1
217171711m389141	417119m04~		1	1
~57271724502'4	417119m04~		1	1
m1_9_971'8_90138941	417119m04~		1	1
03890m81	417119m04~		1	1
_91971572m572t1721	417119m04~		1	1
_9t131_971572~_9	417119m04~		1	1
t1~3157281572_9_951	47171572389m171711710	1		1
724931t605	44t1811_9t		1	1
257272~31572m389_791'8	44t1811_9t		1	1
t1441t_791t_79118143114	44t1811_9t		1	1
71m4389t_791m3891	44t1811_9t		1	1
3572~~07213	44t1811_9t		1	1
4131720m1t34334	447171t7114389		1	1
557272~814711626214389372t	50t_791'86271711914t		1	1
72_791711_9572_90963''49	50t_791'86271711914t		1	1
_7911315727171'8m191572	5457271t1_9t7171		1	1
621t1'8389714571	55724389131_9814715724~51	1		1
8140313104_9043893	5.908571+15		1	1
0m0389131031572	604572t3	1		1
7272727204715729	680191t071	1		1
7272727204715729	680414_9	1		1
1m62t71_913181171_9	69~14~_9		1	1
72711_9t'8_7911315727171	662m1517172		1	1
19m4_9'85	7'8_9'8t'81'81	1		1
_7911315727171'8t57297172_791	70_9'86257271t71		1	1
904572319315724t3	710~m7181	1		1
620t0'838914572	7'762m71620_91	1		1
389_9572311389m71	748145727'81794469		1	1
_7915723131081471808	748145727'81794469		1	1
_7911711413890~19_97	748145727'81794469		1	1
m572711572443'1	748145727'81794469		1	1
_9_7915727104_7910m389_791	748145727'81794469		1	1
5721m4546217113	759711811	1		1
8141_972_79117104_791	7777'845727141		1	1
1mt_79171_791133347145	77572462		1	1
90m389_791144499	7_9t071171627171_9		1	1
71038917151317114	7_9t071171627171_9		1	1
_9_791572~t171131572	7_9t071171627171_9		1	1
572m49971389031814171''	7t_7914572719457271310719		1	1
38953715131311814191711	808141t3		1	1
t_7911'831572971'8~13131171	808141t3		1	1
~18114814m313117193	8603724137299487		1	1
m49171720811714	86t_79115m3131	1		1
310m~m5724m	89572931572	1		1
310814t71_949_9	87157291017113157249	1		1
0_79107172_791711_9	90_962mt572		1	1
5727171'87171_957295	90_962mt572		1	1
7214t_79115372'817	90_962mt572		1	1
720720553726271131	90_962mt572		1	1
81410712531311	90_962mt572		1	1
389535711_93894572713171	90_962mt572			
198147271m572_791	90_962mt572		1	1
1814m71m_9m	90_962mt572		1	1
1_95313131572m_791_791'8	90_962mt572		1	1
4572t9172~71'50m5	90_962mt572		1	1
41472311572497171_9	90_962mt572		1	1
059m71153372m	90_962mt572		1	1
03891'838903891	90_962mt572		1	1
t89572m13114_91	90_962mt572		1	1
71m711t31831	90_962mt572		1	1
31m1_9'8372m57272_7910'80	91181172t1m		1	1
710m'814'871181171_91	91181172t1m		1	1
171471t_79157272~145m_9	9414_9404	1		1
_7911315727171'87271m_9	572'837231072		5	7
_971172~_9_79149t5721109	572'872031714571		1	1
49389714541	572'872031714571		1	1
857262572t1311'	572'87115171t71'87115131		1	1
571572m1319'86271	572'87115171t71'87115131		1	1
9572811413895'	572'87115171t71'87115131		1	1
95728119572_972072m~	572'87115171t71'87115131		1	1
157214710_9_9101	572'87115171t71'87115131		1	1
3107157272''572313114	572'87115171t71'87115131		1	1
m5'_96271	572'87115171t71'87115131		1	1
_957234t714	572'87115171t71'87115131		1	1
_9m71572341	572'87115171t71'87115131	1		1
38953715131'8389627	572'871099		1	1
m1~1'8072_79107214720	572'871099		1	1
t_7911m57272621t7134	572'871099		1	1
01_9m172_791572	572'88157249171131_9t		1	1
572814422531	572'88157249171131_9t		1	1
572257271~1_9389710m62	572'88157249171131_9t		1	1
57271m72m5	572'88157249171131_9t		1	1
5505457231~171	572'88157249171131_9t		1	1
3727171572'509	572'88157249171131_9t		1	1
723131715_91318171t171	572'88157249171131_9t		1	1
9'871572438919	572'88157249171131_9t		1	1
905153727114171	572'88157249171131_9t		1	1
814572t814225'8	572'88157249171131_9t		1	1
8141313150m49	572'88157249171131_9t		1	1
15724t1389_7911	572'88157249171131_9t		1	1
2153171m1t_7911	572'88157249171131_9t		1	1
310m1_9710_9_913118171	572'88157249171131_9t		1	1
m57271572m914389414389171	572'88157249171131_9t		1	1
m57271~62711472158	572'88157249171131_9t		1	1
34721389m7114531m1	572'88157249171131_9t		1	1
62572m31_9572m390''947	572'88157249171131_9t		1	1
6231153157249	572'88157249171131_9t		1	1
6271m62m71413131	572'88157249171131_9t		1	1
_957271572625729m0711	572'88157249171131_9t		1	1
_91_91m623111	572'88157249171131_9t		1	1
_9t043157244	572'88157249171131_9t		1	1
_9m17214'9	572'88157249171131_9t		1	1
_981147220_7914'8_9t1811	572'88157249171131_9t		1	1
t_79117214t7117114186	572'88157249171131_9t		1	1
4_7914571459157231171	572'88157249171131_9t		1	1
572894'8	572'8317157291_791	1		1
4572t71153153372	572'm13171140			
_9_7915724t131572713114572	5333724971144'8	1		1
10909050	533724t404		1	1
881413893891t	533724t404		1	1
871721~~17271	533724t404		1	1
475572_91921717171	533724t404		1	1
61445531	533724t404		1	1
57272t181162710818	533724t404		1	1
572981131'8666	533724t404		1	1
572311457249711572'8'86	533724t404		1	1
57231141_9625723157281404	533724t404		1	1
57271172153372957234	533724t404		1	1
57231m347119_93472~_9	533724t404		1	1
57231710t723181	533724t404		1	1
572m5171_931572389_791t	533724t404		1	1
5724971157231711372'8	533724t404		1	1
57262_791710t131	533724t404		1	1
553718145727219_9572m	533724t404		1	1
51389t1m171072~71	533724t404		1	1
518917150169	533724t404		1	1
51715724572_9m71310811	533724t404		1	1
