Source	Target	@mention	retweet	Weight
rirse	voidburger	1		1
rishig444	foxbusiness		1	1
rishig444	foxnews		1	1
rishig444	time		2	2
ritchiejodi	opinionsamerica		1	1
ritikasarma1	textporns		1	1
riverbear44	charlotteb259		1	1
riverbear44	silveradie		2	2
riverbear44	sowithher		1	1
riversideann	kylegriffin1		1	1
rjbrewer1070	mrpenguino	1		1
rjm326	georgetakei		1	1
rjmadrid	beer__wolf		1	1
rjracine	amy_siskind		1	1
rk55mk	galtsgultch		1	1
rk55mk	lancesilver1		1	1
rk55mk	redalert		1	1
rkfatheree	serpentine202	1		1
rkhamea	debramessing		1	1
rkhamea	slate	1		1
rlsoo	amy_siskind		1	1
rltrjane1	dovewoman1		1	1
rmanning4	schoffj	1		1
rmbrice	charliekirk11		1	1
rmckitrick	mindyfinn		1	1
rmoneyg35	greenadam01	1		1
rmurphy1971	youtube	1		1
rndmdeinonychus	georgetakei		1	1
rndmdeinonychus	neokefka_99		1	1
rnk1876	lomecha		1	1
rnrarkansas	rednationrising		1	1
rnrgeorgia	rednationrising		1	1
rnrgeorgia	squishybomb1		1	1
rnrmanifesto	thedailyedge		1	1
rnroxx	datalogictruth		1	1
rnroxx	georgetakei		1	1
rnsmetais	dragonforce_one		1	1
roadribbon	bbgvisualdata	1		1
roaldenviro	justinsalhani	1		1
roaldenviro	ngeiling	1		1
roastamatic	mattyglesias		1	1
rob0349	ericwolfson		1	1
rob_sisson	reince	1		1
robert37373737	jgpd52	1		1
robertabooie	govmikehuckabee	1		1
robertb2758	funder		3	3
robertb2758	latestoutrage		1	1
robertbaffleck	lthompson908	1		1
robertbalkovich	joftius	2		2
robertmulder49	joannecolombo		1	1
robertmulder49	lisafedup		1	1
robertmwila	afpusa		1	1
robertsonhere	robinsmessing		1	1
robertvg	klimaatveranda	1		1
robinakn	carolinewalkerb		1	1
robinakn	danscavino		1	1
robinakn	pjstrikeforce		1	1
robinball1961	jonriley7		1	1
robinjb73	guypbenson		1	1
robinklker	dragonforce_one		1	1
robinlanter1	silenceconsent		1	1
robinlyoung4	hardball		1	1
robinlyoung4	rjoseph7777		1	1
robinlyoung4	rod11		1	1
robinlyoung4	todropadime2		1	1
robinmcouch	jfreewright		1	1
robinmonk	huffpostcomedy	1		1
robinscohenphd	drcherylllp		1	1
robmeyne	markcuban45	1		1
robojojo	lisalsong		1	1
robs_berry	davebernstein		1	1
robtdfischl	newsmax		1	1
robynburlingam1	resnikoff	1		1
robyr	davebernstein		1	1
roc8man	climatehawk1		1	1
rockndnhwy	nycmayor		1	1
rockndnhwy	politico		1	1
rockndnhwy	puppymnkey		1	1
rockndnhwy	sugarbouvier		1	1
rocko_basilisk	robschneider		1	1
rockshrimp	nycmayor		1	1
rockynickydog	varepall		1	1
rod3000	lisabloom		1	1
rodbamberry	nytimes	1	2	3
rodeodance	housedemocrats	1		1
rodfly92	globalgrind		1	1
rodger_petrik	benearwicker	2		2
rodmo71	albertbrooks		1	1
rodneyindy	kjoerwin		1	1
rogerahicks	hadleyfreeman	1		1
rogertiger1	yahoofinance	1		1
rogonblanq	cambio16		1	1
rogueraidr	bfraser747		1	1
rohr777	danscavino		1	1
rokija7	mikaelthalen		1	1
rokija7	worldnetdaily		1	1
rolling_2	ddiamond		1	1
rolling_2	thenorthend		1	1
romancntdrkside	nycmayor		1	1
ronlybrand	realdonaldtrump		1	1
ronmwangaguhung	epicureandeal		1	1
ronnie_nu	stephenfhayes		1	1
ronniematrix	cnnmoney		1	1
ronnieronwell	coslive		1	1
ronniersandifer	kevindandy1	1		1
ronnieth1	markgiangreco7	1	1	2
ronroost	nprpolitics		1	1
rontmichel	gabriellahope_		1	1
ronwfingers	siftyboones		1	1
rookidcs	mmpadellan		1	1
rooori_cool	l0770l		1	1
root_brewski	nycmayor		1	1
rorozaloum	100percfedup	1		1
rorozaloum	pamela_moore13		1	1
rosalokey	hope012015		1	1
rosalokey	monasalama_		1	1
rosalokey	sopandeb		1	1
rosarc63	fieldproducer		1	1
roseann_cannon	cnn	1		1
rosebud1668	eileendefreest		1	1
rosebud1668	magiq1		1	1
rosebud1668	mmurraypolitics		1	1
rosebud1668	nytimesworld		1	1
rosebud1668	rainiac		1	1
rosedaysey	politicussarah		2	2
rosedaysey	politicususa		1	1
roseleeper2	msnbc	1		1
roserocksavior3	c0nvey	1		1
rosesjeweled	teganandsara		1	1
roslindawebber6	wired	1		1
rosshigb	barackobama	1		1
rossmp412c	jasonmillerindc		1	1
rotten_jin	ajplus		2	2
rotten_jin	vice		1	1
rowdman57	beth7316		1	1
rowendraition	mike_benefiel		1	1
roxane66	mompontet		1	1
roxaneschmidt	mlcalderone		1	1
roxaneschmidt	nymag		1	1
roxaneschmidt	politicussarah		1	1
roxaneschmidt	vabvox		1	1
roxaneschmidt	votehillary2016		1	1
roycan79	mark_stephens21		1	1
royfletcher7	dailycaller		1	1
roymacest92	taxstone		1	1
rpahl13	seterapia		1	1
rr2969	carminezozzora		1	1
rsaydlowski	harry1t6		1	1
rsdos621	govmikehuckabee		1	1
rsdos621	hrtablaze		1	1
rsdos621	jackposobiec		1	1
rsdos621	manjrn		1	1
rsilas25	beautygiris		1	1
rt_satx	blerdyboop	1		1
rtorres	observer		1	1
ruairi_1	gofalcons13	1		1
rubbish3000	mayorbowser	1		1
rubiyat	mitchellvii		1	1
rubyfebrlantys	citizenslant		1	1
rudnicker	fladems		1	1
rudnicker	honey17011		1	1
rudnicker	lisabloom		1	1
rudnicker	salon		1	1
ruffshenanigans	funder		3	3
rugger4equality	tusk81		1	1
rumsucher	alexiastellar		1	1
rushlimbang	smallggay	1		1
russdilugisr	hrtablaze		1	1
russell_andrews	garnetnewsroom		1	1
russelltim151	kurteichenwald		1	1
rustic_canyon	judithd		1	1
rustys1888	frankieboyle		1	1
ruthbar19025518	jackposobiec		1	1
ruthimar	cnn		1	1
ruthimar	joyannreid		1	1
ruthsjacob	jerryquickley		1	1
rwmorey	daniellemuscato		1	1
rwrl	dannyzuker		1	1
rwwatchma	dunnbad	1	1	2
ryan	cgrin		1	1
ryan_lewis66	beautygiris		1	1
ryanart329	newtgingrich		2	2
ryanmysle	jenafriedman		1	1
ryanresign	intjutsu		1	1
ryanresign	sledge4show		1	1
ryfish	jim_sheridan		1	1
s_riseley	thecut	1		1
saamprater	newtgingrich		1	1
saaridebra	sheriffclarke	1		1
sabela13	mmpadellan		1	1
sabelochalufu	lsarsour		1	1
sabou35876529	newsweek		1	1
sadie_thelady	sadie_thelady	1		1
sadullah1970	alivaez	1		1
sadvisuai	beautygiris		1	1
saensokia11	idaniachirinos	1		1
safehomeireland	caitrionaperry		1	1
safi_sy	conservativetht		1	1
sagrariomtz	realdonaldtrump	1		1
sahelanth	sopandeb		1	1
sahmof3dsspsa	coslive		1	1
sailfish2360	neverrinos	1		1
sailfish2360	vivelafra		1	1
saint82270	markgiangreco7		1	1
saintj950	craigrozniecki		1	1
saintj950	johnfugelsang		1	1
saintj950	joyannreid		1	1
saintj950	kurteichenwald		1	1
saintj950	nycmayor		1	1
saintj950	puppymnkey		1	1
sainttoad	nayaknomi		1	1
saintwalker98	ariberman		1	1
saj_jackson	textporns		1	1
salarta	caveboyjones		1	1
salemyousef3	statnews		1	1
salima_lsy	andylassner		1	1
salixlucida	upshotnyt		1	1
sally_maejr	truthbytony		1	1
sallyrose1214	keitholbermann		1	1
salvadorfrausto	mlaraklahr		1	1
sam7usa	latinaafortrump		1	1
sam7usa	mitchellvii		3	3
sam7usa	moveforwardhuge		1	1
sam_machili	caseygerald		1	1
samasiam	bill_cimbrelo		1	1
samcuddleston	charles_gaba		1	1
sametkoc	hkntrkymz	1	1	2
samhensonca	dillonliam		1	1
samiha5376	georgetakei		1	1
samion777	middleeastmnt		1	1
samion777	reutersus		1	1
samkier	charles_gaba		1	1
samkier	dannyzuker		1	1
sampson_elaine	politicusjason		1	1
sampson_elaine	sierraclub		1	1
sampson_elaine	theatlantic		1	1
sampuzzo	pharris830		1	1
sanaaaabanana	ghostpanther		1	1
sancti_purist	simonmainwaring		1	1
sandiober	berniesanders		1	1
sandrajamesmbe	thisisoutspeak		1	1
sandramrs	bbcmundo		1	1
sandric1982	thankyoubernie		1	1
sandy_beach3001	thomaswictor	1		1
sandy_keeling	danscavino		1	1
sandyerivers	mmfa	1		1
sandyis4trump	mdlandeene	1		1
sandym2025	foxnews		1	1
sandym2025	nypost		1	1
sandymomma	ezlusztig		1	1
sangudelle	newsweek		1	1
sangudelle	thehill		1	1
sanjeetraj282	textporns		1	1
sanjnasinha0001	textporns		1	1
sanojisla123	textporns		1	1
sanojkr_	textporns		1	1
santipiesnegros	diegoebarros		1	1
santo_aol	funder		1	1
santo_aol	trumploy		1	1
santorso	cfkargentina		1	1
saodakeya	cnnpolitics		1	1
sap_le	rollcall		1	1
saracristaldi	newsweek		1	1
sarahbuckleyxo	bestproadvice		1	1
sarahcop22	veganchaurice		1	1
sarahjanesaidit	davebernstein		1	1
sarahylibrarian	ariberman		1	1
sarahylibrarian	guardianus		1	1
sarahylibrarian	lolgop		1	1
saraminette1	saraminette1		1	1
sasha3taylor	stevekornacki	1		1
sashatalebi	sopandeb		1	1
saskamare	annashahan		1	1
saskamare	lastwave2014		1	1
saskamare	moveforwardhuge		1	1
sasnakmwb	theplumlinegs		1	1
saspinks58	misslizzynj		1	1
sassycatz	davebernstein		1	1
satanlovesu2	jennyjohnsonhi5	1		1
satch367	jasonmillerindc		1	1
satin_silkn	luckytj00	1	1	2
saulussedai	jasonmillerindc		1	1
saveourpeeps	garnetnewsroom		1	1
saveourpeeps	sophiabush		1	1
savetrees3	textporns		1	1
sawchristine	cnn	1		1
saya_relativity	jengranholm		1	1
saya_relativity	mtnmd		1	1
sbecher	aedwardslevy		1	1
sberghuis43	sberghuis43	1		1
sbharti	wikileaks		1	1
sbjnet	reutersus		1	1
sbk614	votehillary2016		1	1
sbourbin	bill_rhodes54		1	1
scalvein_s	justkholii_		1	1
scamperwillow	jasoninthehouse	1		1
scarletsusieq	eileendefreest		1	1
scatterbox1	aftunion		1	1
scatterbox1	badassteachersa		1	1
scatterbox1	bruneski		1	1
scatterbox1	gohedgeclippers		1	1
scatterbox1	iftaft		1	1
scatterbox1	leoniehaimson		1	1
scatterbox1	sierraclub		1	1
scatterbox1	theprowave		1	1
scattermae777m	jrcheneyjohn		1	1
scattermae777m	newsstrump		1	1
schaeferbill	anewthomaspaine	1		1
schaftendar	codeaud		1	1
schell50	nbcnews	1		1
scibong	forbes	1		1
scio_te	dineshdsouza		1	1
scio_te	jackposobiec		1	1
sclymas1	houseman75		1	1
sclymas1	phinsdiehard		1	1
sclymas1	roycan79		1	1
scooterd9	theroot	1		1
scopedbylarry	pittgriffin		1	1
scordatillo	daniellemuscato		1	1
scorpiusraven	davidfrum		1	1
scorpiusraven	lolgop		1	1
scotchjlk	roycan79		1	1
scott69474	realdonaldtrump	1		1
scott_calvert	jenny8lee	1		1
scott_m_hirsch	magger		1	1
scott_michelson	tuckercarlson	1		1
scott_squires	plinytheelder_t		1	1
scottchisolm80	tyronepeeples1	1		1
scottishbking	fashnova		1	1
scouseafrikan	charles_gaba		1	1
scout2462	davebernstein		1	1
scroixfreepress	newtgingrich		1	1
scruffyyank	georgetakei		1	1
sdc0914	6549lmartin		1	1
sdc0914	ajdelgado13		1	1
sdc0914	peddoc63		1	1
sdean339	lrihendry		1	1
sdemarcoii	youtube	1		1
sdunn123	rexhuppke		1	1
sdut	sdutideas		1	1
sdw44iswallace	washtimes	1		1
seagal_lori	redistrict		1	1
seagoat8888	marklgoldberg		1	1
seagran7	randyprine		1	1
seamusosiochain	pascalmeier74		1	1
seamussaid	juneohara65		1	1
sean_clc	alecmacgillis	1		1
sean_fintak	breitbartnews		1	1
sean_fintak	foxandfriends		1	1
sean_fintak	larryelder		1	1
sean_fintak	mitchellvii		3	3
sean_fintak	noltenc		1	1
sean_fintak	porkshake		1	1
sean_fintak	teamtrump		1	1
sean_fintak	toscaausten		3	3
sean_fintak	trumpinator1776		1	1
seanbcarney	forbes	1		1
seanmcgurr	laurawaler		1	1
seapipe	representpledge		1	1
sebasfc	daniellemuscato	1		1
sebb23	danscavino		1	1
sebb23	mike_pence		1	1
sebb23	mitchellvii		1	1
sebrinahesquire	joyannreid		1	1
sebrinahesquire	kurteichenwald		1	1
sebrinahesquire	nycmayor		1	1
secludit	wired	1		1
secondiusacct	pamela_moore13		1	1
secularteens	seculardotorg		1	1
seekwisdomtoday	trumpd2016		1	1
sefa_eng	marinejay83	1		1
sejarzo	tonyjwriter		1	1
selmyavuz4	washingtonpoint		1	1
semog_de	nytpolitics		1	1
semple42	unravelingfire		1	1
senatorhughes	politico		1	1
senatorsnazz	jamesfallows		1	1
sensicaltrump	tylermolander	2		2
seonhui1019	mirang_owner	1		1
serafinos	gerbikungfu		1	1
serafinos	lindasuhler		1	1
serbrepublic	markokmezic	1		1
serenabruce_	futalors		1	1
serenityfoods	youtube	1		1
serenityruler	realdonaldtrump	1		1
sergioturrsa	fxs_forex_it		1	1
seriousfun8309	billmaher	1		1
serouslyasminee	tweet_2_fdp		1	1
serpentine202	rkfatheree		1	1
sersakasrecheck	mike_pence	1		1
seterapia	c0nvey	1		1
sethersk82	franklinbbq	1		1
sethjacobson	john_hudson		1	1
sevencubed	ariberman		1	1
sexygirl798	maladroitone		1	1
sfarrell1818	az_valentine	1		1
sfarrell1818	entheosshines	1		1
sfarrell1818	truth_usa_2016	1		1
sfsanibel	debramessing		1	1
sfsanibel	kurteichenwald		1	1
sfsmyles	thenation		1	1
sftokarski	ruby_stevens	1		1
sgierula	madblacktwink	1		1
shacker56	jodotcom		1	1
shadow14us	disspat		1	1
shadow14us	trishintel		1	1
shahab1956	thewire_in		1	1
shaker0309	amjoyshow		1	1
shaker0309	donna_west		1	1
shaker0309	funder		1	1
shaker0309	gkmtntwits		1	1
shaker0309	jessicagoldstei		1	1
shaker0309	kagrox		1	1
shaker0309	millennials4her		1	1
shampoovta	motherjones		1	1
shampoovta	reuters	1	1	2
shampoovta	salon	1	1	2
shancav1000	robdelaney		1	1
shanecongen	ninjaeconomics		1	1
shanegoldmacher	tedlieu	1		1
shanekaiglenn	foodandwine		1	1
shaneke54331865	davebernstein		1	1
shanemoore1987	_makada_		1	1
shannonsmatt729	c0nvey	1		1
sharefoodphllly	dragonforce_one		1	1
sharir_b	juddlegum	1		1
sharkbear604	monketpy	1		1
sharksurvivor1	mike_pence		1	1
sharmetzger	debramessing		1	1
sharmetzger	georgetakei		1	1
sharmisha14	adamsflafan		1	1
sharmisha14	belskie		1	1
sharmisha14	debramessing		1	1
sharmisha14	honey17011		1	1
sharmisha14	justinjm1		1	1
sharonj44257163	jerryquickley		1	1
sharonmanning16	jasonmillerindc		1	1
sharonusa2	laff_out_lawd		1	1
sharonvt75	carlreiner		1	1
sharonvt75	robreiner		1	1
sharonvt75	trippeduplife		1	1
sharouny	govmikehuckabee		1	1
shaunabeebee	anomaly100		1	1
shawnisconfused	buchnevijad	1		1
shayne571	leonardgreene		1	1
shborden	benjaminpenn		1	1
shborden	bloomberglaw		1	1
sheckybeagleman	paulwhelan745		1	1
sheilafrench20	cspan		1	1
sheilafrench20	khanoisseur		1	1
sheilasmithcfr	bonnieglaser		1	1
sheilasmithcfr	fravel		1	1
sheindie	bfraser747		1	1
sheindie	gerbikungfu		1	1
sheindie	jackposobiec		1	1
sheindie	scaramucci		1	1
shel427	daniellemuscato		1	1
shelley073193	hirokotabuchi		1	1
shelleybear66	mitchellvii		1	1
shellystardust1	silveradie		1	1
shellywhitishcl	binsacksb		1	1
sherribergan	rudyramos79		1	1
sherrieesmith	mmpadellan		1	1
sherrielea2	jackposobiec		1	1
sherryandrews1	erikbransteen		1	1
sherrylhoward	buddy_dek	1		1
shevistories	nytimes	1		1
shiggybythebay	mikeandy128		1	1
shiggybythebay	reuterstv		1	1
shillforhillary	newtgingrich		1	1
shimmyfab	lrihendry		1	1
shin0bili	coslive		1	1
shiny_e	hirokotabuchi		1	1
shluli	debramessing		1	1
shojopower	magger		1	1
shokufeyesib	thekareem		1	1
shooshan17	olivianuzzi		1	1
shooshan17	zegota42		1	1
shortforroyal	davidcorndc		1	1
shorticon40	daniellemuscato		1	1
shouryureppa	nbc4i	1		1
shrubfree	themoneygame		1	1
shubert8910	nycmayor		1	1
shupe_laura	_makada_		1	1
shushu1972	yamtom		1	1
shyduroff	motherboard		1	1
siannalyons	georgetakei		1	1
siannalyons	kaivanshroff		1	1
siannalyons	mmfa		1	1
sidann8101	maneatscereal		1	1
sidcombs	charles_gaba		1	1
siebertlogan	foxbusiness		1	1
siegerdb	wpjenna		1	1
sielsta	tvn24bis	1		1
sierrawritesya	nycmayor		1	1
sietsepizza	nycmayor		1	1
sigdel41	funder		1	1
significarse	alicekorngold		1	1
signiorbaptista	tariqnasheed		1	1
silkthreads_	stop_sharia2016		1	1
sillschar	peachie100	1		1
silver472	businessinsider		2	2
silveradie	silveradie		4	4
silveriocamach0	armando_regil		1	1
simbafiasco_	nycmayor		1	1
simedi21	rafaguarin		1	1
simon1945joy	bfraser747		1	1
simon1945joy	vnuek		1	1
simpletruth8	judy_shwabe		1	1
simplifyitjk	realwesmyers		1	1
simplyplants	sensanders		1	1
simplyrebecca8	msnbc	1		1
sineadfennell	caitrionaperry		1	1
sipa1998	foxbusiness		1	1
sirclinksalot	lolgop		1	1
sircool099	mtracey	1		1
sirdrac0	uninoticias	1		1
sirjones007	cthagod		1	1
sirrandyh	foxandfriends		1	1
sirrandyh	mike_pence		1	1
sistermoon50	joyannreid		1	1
sjn_nojusa	arturo_sarukhan		1	1
sk_bhutada	jbarro	1		1
skamama01	mattmfm		1	1
skamama01	mmpadellan		2	2
skamama01	sowithher		1	1
skanepartiet	foxandfriends		1	1
skau61	noligarchy6	1		1
skau61	skau61		1	1
skcalab	eileendefreest		1	1
sker4lyfe	adamparkhomenko		1	1
skills_21st	thedepartment1		1	1
skinggvhs	nytimes		1	1
skoroh	debramessing		1	1
skyyou	nath_celeste	1		1
sladreda	judy_shwabe		1	1
sladreda	mitchellvii		1	1
slak909	funder		4	4
slange4265	observer		1	1
slappindabag	sensanders		1	1
slapshot2239	roadtocuse	1		1
slaylaya	araya_hope____		1	1
slayvonnerogers	thesoapboxpro		1	1
sliceoflifevivs	politifact		1	1
slidewinding	jamilahlemieux		1	1
slipcases	debramessing		1	1
slucyyy	teapainusa		1	1
slumberines	awrysquare		1	1
slygote	joshtpm		1	1
slygote	sopandeb		1	1
slythindorlover	sierraclub		1	1
smackityoubozo	fallontonight	1		1
smallsandi	debramessing		1	1
smallsandi	girlsreallyrule		1	1
smartvalueblog	bfraser747		1	1
smartvalueblog	cmdorsey		1	1
smartvalueblog	jackposobiec		1	1
smartvalueblog	jasonmillerindc		1	1
smartvalueblog	joefreedomlove		1	1
smartvalueblog	walshfreedom		1	1
smaze94357	lrbitisnot		2	2
smaze94357	truth_tweeters		1	1
smeghead4269	juddlegum		1	1
smetzeler	imageberatungen		1	1
smiley1085	mtnmd		1	1
smiley1085	pamelaglasner	1		1
smiley1085	rachelazzara		1	1
smiley1085	starfirst		2	2
smileyt22	auntlulie	1		1
smokernuna	eiprofeta		1	1
smokeydogg777	dineshdsouza		1	1
smokinjayc3	corporatocrazy		1	1
smooveheff	taxstone		1	1
smragona	_serious1	1		1
smstauffer	ericwolfson		1	1
smstauffer	honey17011		1	1
smtrading	umarcheema1		1	1
smugirl18	funder		1	1
smw	daniellemuscato		1	1
snakeeyesgulch	jackposobiec		1	1
snarkamendment	obbiecole		1	1
snarkytoes	funder		4	4
snarkytoes	orinkerr		1	1
sneakyburrito	politicussarah		1	1
sneakymxr	leonardgreene		1	1
sneakymxr	reutersus		1	1
snijdthout	lowlandssn		2	2
snkscoyote	esquire	1		1
snocogovtsuxbux	dineshdsouza		1	1
snocogovtsuxbux	govmikehuckabee		1	1
snocogovtsuxbux	tuefma		1	1
snowflakelady	jackposobiec		1	1
snowflakesunfl1	govmikehuckabee		1	1
so1idaritymedia	rawstory		1	1
soamazingthing	textporns		1	1
soapygoat	georgetakei		1	1
socalbohogal	realalexjones	1		1
socialissuenews	postracialmyass		1	1
socialpowerone1	socialpowerone1		1	1
socrazyname	textporns		1	1
sofiegeorge	breaking911		1	1
sofiifaciano	alejandromairan		1	1
sohodras	joyannreid		1	1
sole_victory	jasonmillerindc		1	1
soloxproptrader	ek_obrien		1	1
songbirder74	politico		1	1
sonic_kurosaki	politifact		1	1
sonny762x39	funder	1		1
sonny762x39	maddog_cate		1	1
sonny__dakota	truffleman2340		1	1
sonnyjason2	thehill		1	1
sonofliberty357	sonofliberty357		1	1
sonophoto	willblackwriter		1	1
sonvmonca	dineshdsouza		1	1
soonerdreams	deanofcomedy		1	1
sophicles22	mattyglesias	1		1
sophie_oshay	thedemocrats		1	1
sorrowen	islivingston		1	1
sosezadrienne	debramessing		1	1
sosoat40	kcbsnews		1	1
sostenible_pe	welt	2		2
soulbrotherp	nypost	1		1
souldiva72	evan_mcmullin		3	3
souldiva72	nytopinion		1	1
soulindivision	seamussaid		1	1
southernblu_bel	davebernstein		1	1
southgadiva	obamamalik		1	1
southshorechuck	dannyzuker		1	1
soxasora	mirandasings		1	1
spammyjess	yourtumblrfeed		1	1
spanglor_13	mattyglesias		1	1
sparkey03	jackposobiec		1	1
sparrowlake	politicoeurope		1	1
spartacusfoxgib	theralphretort		1	1
spartanmaker	oddhunterz	1		1
spazwad55	dannyzuker		1	1
spbarney	evepeyser		1	1
speedprayers	don_vito_08		1	1
speedprayers	jackposobiec		2	2
speedprayers	lvnancy		1	1
speedprayers	waynedupreeshow		1	1
speedyfastmario	gatewaypundit	1		1
spicytricia	danpfeiffer		1	1
spiderella79	surfermom77		1	1
spiiicyburrito	heyerette		1	1
spinonemarston	fes_toy	1		1
spinydag	motherboard		1	1
spirosmargaris	katiecouric		1	1
sponson	pbump		1	1
spoofkin1	drjillstein	1		1
sportsgeekb	kurteichenwald		1	1
spotteddog3	drmartyfox		1	1
sprackomlods	philstockworld		1	1
spryguy	adamparkhomenko		1	1
spubu2	dineshdsouza		1	1
spvereycken	raymcgovern		1	1
sqhunt3	foxnewspolitics		1	1
squam13	perlmutations		1	1
squatting_toad	ed_miliband		1	1
sraddhabuddhi	emy4trump		1	1
srchadaga	drew_hammill		1	1
srtvfl	teapainusa	1		1
ss102016	jasoninthehouse	1		1
ssc1974	bfraser747		1	1
ssc9470	seanhannity	1		1
sscalcano	lflegal	1		1
sschinke	netnewsbuzz		1	1
ssimms777	lisabloom		1	1
ssoftsoundd	teganandsara		1	1
stabor4tabor	frankieknowskc		1	1
stace_3_fashion	debramessing		1	1
stacie_matta	g_mccray		1	1
stacnra	weknowwhatsbest		1	1
stacybluex	debramessing		1	1
stacybrewer18	prisonplanet		1	1
staillat	wired	1		1
stanglynn	mashable		1	1
starcat15	jackposobiec		1	1
stargazer1951	funder		7	7
starlady24	johnnyargent		1	1
starnovar1	imageberatungen		1	1
starryknight47	c0nvey	1		1
stayathombre	npr		1	1
stayguam	cnn	1		1
stayguam	politico		1	1
stefaniami	prisonplanet		1	1
stefanocri	davidealgebris		1	1
stefanovp2013	pamela_moore13		1	1
steffic4	alaskawater	1		1
steffoavocado	cosmopolitan		1	1
steflynnfrat	daniellemuscato		1	1
stekelbaars	gabriellahope_		1	1
stela_stern	globalzero		1	1
stela_stern	politico		1	1
stellabystarlit	g_mccray		1	1
stellabystarlit	markos		1	1
stellabystarlit	pharris830		1	1
stellabystarlit	thedailyedge		1	1
stemple_jim	hatewatch		1	1
stemple_jim	theplumlinegs		1	1
steph93065	barrynmooch		1	1
steph_cfb	reignofapril		1	1
stephan79282519	abcpolitics		1	1
stephan79282519	erictrump	1		1
stephan79282519	jalloyd4		1	1
stephan79282519	pharris830		1	1
stephan79282519	plantflowes		1	1
stephanbraun81	cnni	1		1
stephanieshich	arabiawa		1	1
stephknappcpa	magger		1	1
steppeitup	reuters		1	1
steve_gregory82	dailycaller		1	1
steve_gregory82	time		1	1
stevean1012	jackposobiec		1	1
stevebarthel	benhowe		1	1
stevebf	dannyzuker		1	1
stevedaly15	georgetakei		1	1
stevedaly15	kaivanshroff		1	1
stevedlfc	brianklaas		1	1
steveki93651451	allenwest	1		1
steven94117	julian5news		1	1
steven94117	rjoseph7777		1	1
stevens1777	barryhart7		1	1
stevenscalzo442	kitdaniels1776		1	1
stevenscalzo442	pamela_moore13		1	1
steveohannan	dbloom451		1	1
steveohannan	rayburkhart1		1	1
steveohannan	trumpd2016		1	1
steveohannan	vivalaames		1	1
stevetdickinson	nhannahjones		1	1
stevvid	2alaw		1	1
stevvid	hrtablaze		1	1
stevvid	jackposobiec		1	1
stflacoste	abcquebec		1	1
stheticsbrah	dinosaurgasleak		1	1
stichtag	fairimmigration		1	1
stillngam	markos		1	1
stiofan5226	dw_68	1		1
stjohnswoods	danscavino		1	1
stk6678	usdiyona		1	1
stockzombie74	fourfacesofeve	1		1
stokesj25	tbhblessed		1	1
stoneangel_	imnikiturner		1	1
stonekettle	davebernstein		1	1
stoner_sub23	realdonaldtrump	1		1
stonzmgmt	borderorder		1	1
stopjohnkasich	steveriker		1	1
stoptrumpregime	shanegoldmacher		1	1
stormflame3	youtube	1		1
stormysa2000	gargoyle99518		1	1
strangrdayz	dineshdsouza		1	1
strassersusan	joshclarkdavis		1	1
strati	anncoulter		2	2
strati	mitchellvii		1	1
strati	rt_america		1	1
streamer255	berniesanders		1	1
stretch4444	alexaloha67		1	1
strickervimm	marianaxob		1	1
strydersr	the_trump_train	1		1
stsholicjyj	witch_destiny	1		1
stuarthaynes1	charles_gaba		1	1
stuknderplahoma	moo57556470		1	1
stuyvesant19	dwalingen		1	1
sud_vijay	brianklaas		1	1
sud_vijay	jengranholm		2	2
sud_vijay	todropadime2		1	1
sudaniphil	eastvillchris		1	1
sueann49753	kurteichenwald		1	1
sueettaparks	corporatocrazy		1	1
sueettaparks	eds1world		1	1
sueettaparks	pamela_moore13		1	1
sueettaparks	ten_gop		2	2
sufisdance	georgetakei		1	1
suhendanc	abdullahciftcib		1	1
sukie_tawdry	ananavarro		1	1
sukrankrmn	lomecha		1	1
suma4720	adamparkhomenko		1	1
suma4720	politicussarah		1	1
sumanku06046771	textporns		1	1
summerchenault	johnfugelsang		1	1
sumolaw	parksandrecnbc	1		1
sumuhardy	stephaniepratt	1		1
sunbeam_dream	jackposobiec		1	1
sundaughter9	moveforwardhuge		1	1
sundaughter9	rbreich		1	1
sundaughter9	sensanders		1	1
sundays__child	charles_gaba		1	1
sunlightwarden	angryblacklady		1	1
sunlightwarden	davebernstein		1	1
sunnyallamerica	jackposobiec		1	1
sunnyk8quist	capaction		1	1
sunnyroller	coslive		1	1
superduperaggs	lexi4prez		1	1
supermanhotmale	clae48		1	1
supermanhotmale	reutersus		1	1
supermanhotmale	thebaxterbean		1	1
supersonic_frog	jimmy_tallboy	1		1
superyayadize	bfraser747		1	1
supriyar054	textporns		1	1
surfphx	surfphx		1	1
surreeidreams	crtvsldr		1	1
susan61849	caro_phill		1	1
susan61849	debramessing		1	1
susan_crabtree	georgetakei		1	1
susandagostino6	funder		1	1
susandesanti	ananavarro		1	1
susandesanti	redistrict		1	1
susanegco	drjillstein		1	1
susanelder14	mcguireannet		1	1
susanforney	juddlegum		1	1
susanforney	tearsinheaven09		1	1
susankeckler	nprpolitics	1		1
susanlunenburg	captainslog2016		1	1
susansharay	susansharay		1	1
susansharon1	nprpolitics		1	1
susanwtownley	aol	1		1
susiebo14	eileendefreest		1	1
susiebo14	funder		1	1
susiebo14	georgetakei		1	1
susiemadrak	magger		1	1
suxior	joyannreid		1	1
suzfrankca	dillonliam		1	1
suzy_ferns	thekareem		1	1
