ID	Cruise	Transect	kmref	Midpointlat	Midpointlong	Oceancategory	Oceancatnom	location	Winter	Month	Year	Distancetoshore	Distshore_nominal	Depth	Depth_nominal	Exp_bio	Exp_nominal	Slope	Disteelgrass	Eelgrass_nominal	Distkelps	Kelps_nominal	Bc_class	Esi	Substrate	Substrate_nominal	Monthlyavesst	Monthlyavetempmidsound	Comu
2529	Aaronmarch09	10	glacieris1km2	60.90937273	-147.2479938	Passage	4	glacierislandpassage	3	3	2009	1831	2	-67	3	P	3	5	840	1	59752	3	14	5	Rockandsediment	3	1.7	3.1	0.0
2530	Aaronmarch09	10	glacieris1km3	60.91195813	-147.2302501	Passage	4	glacierislandpassage	3	3	2009	1858	2	-18	4	P	3	9	775	1	59921	3	14	5	Rockandsediment	3	1.7	3.1	0.0
2531	Aaronmarch09	10	glacieris1km4	60.91166559	-147.2147648	Passage	4	glacierislandpassage	3	3	2009	1879	2	-57	3	P	3	7	703	1	59535	3	14	5	Rockandsediment	3	1.7	3.1	0.0
2532	Aaronmarch09	10	glacieris1km5	60.91148	-147.2027238	Passage	4	glacierislandpassage	3	3	2009	1895	2	-57	3	P	3	5	631	1	59183	3	3	8d	Rock	1	1.7	3.1	0.0
2533	Aaronmarch09	10	glacieris1km6	60.91449731	-147.1850587	Passage	4	glacierislandpassage	3	3	2009	1922	2	-179	1	P	3	11	1124	2	58996	3	3	1a	Rock	1	1.7	3.1	0.0
2534	Aaronmarch09	10	glacieris1km7	60.91588427	-147.1678689	Passage	4	glacierislandpassage	3	3	2009	1947	2	-55	3	P	3	10	1242	2	58679	3	3	1a	Rock	1	1.7	3.1	0.0
2535	Aaronmarch09	10	glacieris1km8	60.91719538	-147.1495596	Passage	4	glacierislandpassage	3	3	2009	1973	2	-62	3	Sp	2	7	1078	2	58340	3	3	1a	Rock	1	1.4	3.1	0.0
2536	Aaronmarch09	10	glacieris1km9	60.917927	-147.1309815	Passage	4	glacierislandpassage	3	3	2009	2000	2	-128	2	SP	2	8	1122	2	57951	3	3	1a	Rock	1	1.4	3.1	0.0
2537	Aaronmarch09	11	gooseiskm1	60.73451419	-146.7153893	Mouthofbay	2	fidalgomouth	3	3	2009	2504	3	-35	4	SP	2	1	921	1	31462	3	3	1a	Rock	1	2.7	3.1	0.0
2538	Aaronmarch09	11	gooseiskm2	60.7254148	-146.7110519	Openwater	1	fidalgomouth	3	3	2009	2506	3	-41	4	SP	2	1	1000	2	30425	3	3	1a	Rock	1	2.7	3.1	0.0
2539	Aaronmarch09	11	gooseiskm3	60.71792276	-146.7084149	Openwater	1	fidalgomouth	3	3	2009	2507	3	-44	4	SP	2	1	1316	2	29577	3	3	1a	Rock	1	2.7	3.1	0.0
2540	Aaronmarch09	11	gooseiskm6	60.6923304	-146.6832336	Openwater	1	fidalgomouth	3	3	2009	2536	3	-22	4	SP	2	1	2929	2	26611	3	3	1a	Rock	1	2.7	3.1	0.0
2541	Aaronmarch09	11	gooseiskm7	60.68547929	-146.6769235	Openwater	1	fidalgomouth	3	3	2009	2543	3	-19	4	SP	2	1	3658	3	25827	3	3	1a	Rock	1	2.7	3.1	0.0
2542	Aaronmarch09	11	gooseiskm8	60.679142	-146.6673386	Openwater	1	fidalgomouth	3	3	2009	2555	3	-33	4	SP	2	1	4382	3	25098	3	3	1c	Rock	1	2.7	3.1	0.0
2557	Aaronmarch09	12	gravina10km17	60.75230985	-146.3134954	Insidebay	3	portgravina	3	3	2009	3136	3	-30	4	P	3	1	258	1	38091	3	4	1a	Rock	1	2.6	3.1	15.0
2558	Aaronmarch09	12	gravina10km18	60.76307689	-146.3111018	Insidebay	3	portgravina	3	3	2009	3144	3	-17	4	P	3	1	484	1	39208	3	3	1a	Rock	1	2.6	3.1	0.0
2555	Aaronmarch09	12	gravina1km1	60.66426156	-146.4291716	Mouthofbay	2	portgravina	3	3	2009	2924	3	-17	4	SE	1	1	2465	2	26433	3	4	1a	Rock	1	2.8	3.1	0.0
2556	Aaronmarch09	12	gravina1km2	60.662548	-146.420181	Mouthofbay	2	portgravina	3	3	2009	2938	3	-51	3	SE	1	1	2722	2	26497	3	4	1a	Rock	1	2.8	3.1	0.0
2559	Aaronmarch09	12	gravina2km2	60.66677814	-146.4187512	Mouthofbay	2	portgravina	3	3	2009	2941	3	-31	4	SE	1	1	2286	2	26949	3	3	1a	Rock	1	2.2	3.1	0.0
2560	Aaronmarch09	12	gravina2km3	60.67339769	-146.4172011	Insidebay	3	portgravina	3	3	2009	2946	3	-14	4	SE	1	2	1633	2	27641	3	3	1a	Rock	1	2.2	3.1	0.0
2561	Aaronmarch09	12	gravina3km3	60.67567645	-146.4122385	Insidebay	3	portgravina	3	3	2009	2954	3	-12	4	SE	1	1	1530	2	27993	3	3	1a	Rock	1	2.5	3.1	0.0
2562	Aaronmarch09	12	gravina3km4	60.67493707	-146.3986242	Insidebay	3	portgravina	3	3	2009	2976	3	-45	4	Sp	2	2	1912	2	28279	3	24	5	Sediment	3	2.5	3.1	13.3
2563	Aaronmarch09	12	gravina3km5	60.67424986	-146.3841233	Insidebay	3	portgravina	3	3	2009	2998	3	-61	3	SP	2	1	2311	2	28612	3	24	5	Sediment	3	2.5	3.1	35.2
2564	Aaronmarch09	12	gravina4km5	60.67550257	-146.3773979	Insidebay	3	portgravina	3	3	2009	3009	3	-61	3	SP	2	1	2367	2	28922	3	9	6b	Rockandsediment	3	2.5	3.1	0.0
2565	Aaronmarch09	12	gravina4km6	60.68148817	-146.3769659	Insidebay	3	portgravina	3	3	2009	3012	3	-59	3	SP	2	1	1860	2	29506	3	9	6b	Rockandsediment	3	2.5	3.1	3.3
2566	Aaronmarch09	12	gravina4km7	60.68927667	-146.3757519	Insidebay	3	portgravina	3	3	2009	3016	3	-38	4	SP	2	2	1428	2	30290	3	9	6b	Rockandsediment	3	2.5	3.1	0.0
2567	Aaronmarch09	12	gravina5km7	60.692725	-146.3728146	Insidebay	3	portgravina	3	3	2009	3022	3	-32	4	SP	2	2	1436	2	30704	3	9	6b	Rockandsediment	3	2.5	3.1	0.0
2568	Aaronmarch09	12	gravina5km8	60.69217637	-146.3604352	Insidebay	3	portgravina	3	3	2009	3041	3	-55	3	Sp	2	2	2080	2	30995	3	9	6b	Rockandsediment	3	2.5	3.1	53.3
2569	Aaronmarch09	12	gravina5km9	60.691818	-146.3519975	Insidebay	3	portgravina	3	3	2009	3055	3	-55	3	SP	2	1	2528	2	31201	3	9	6b	Rockandsediment	3	2.5	3.1	260.6
2570	Aaronmarch09	12	gravina6km10	60.70473944	-146.3484003	Insidebay	3	portgravina	3	3	2009	3065	3	-33	4	SP	2	2	2009	2	32536	3	25	5	Sediment	3	2.5	3.1	0.0
2571	Aaronmarch09	12	gravina6km11	60.71368965	-146.3463364	Insidebay	3	portgravina	3	3	2009	3071	3	-34	4	SP	2	1	1768	2	33455	3	25	5	Sediment	3	2.5	3.1	0.0
2572	Aaronmarch09	12	gravina6km12	60.72258608	-146.3445592	Insidebay	3	portgravina	3	3	2009	3077	3	-23	4	SP	2	0	866	1	34366	3	13	5	Rockandsediment	3	2.5	3.1	3.3
2573	Aaronmarch09	12	gravina6km13	60.7273275	-146.343506	Insidebay	3	portgravina	3	3	2009	3080	3	-26	4	SP	2	0	519	1	34857	3	24	5	Sediment	3	2.5	3.1	0.0
2574	Aaronmarch09	12	gravina6km9	60.69570838	-146.350226	Insidebay	3	portgravina	3	3	2009	3059	3	-54	3	SP	2	1	2382	2	31621	3	24	5	Sediment	3	2.5	3.1	33.3
2575	Aaronmarch09	12	gravina7km13	60.72877718	-146.3349386	Insidebay	3	portgravina	3	3	2009	3094	3	-28	4	SP	2	1	801	1	35227	3	25	5	Sediment	3	2.5	3.1	6.7
2576	Aaronmarch09	12	gravina7km14	60.7306871	-146.3204389	Insidebay	3	portgravina	3	3	2009	3118	3	-21	4	P	3	1	431	1	35808	3	25	5	Sediment	3	2.9	3.1	0.0
2577	Aaronmarch09	12	gravina8km14	60.73292511	-146.3149294	Insidebay	3	portgravina	3	3	2009	3127	3	-19	4	P	3	1	182	1	36176	3	8	1c	Rockandsediment	3	2.9	3.1	0.0
2578	Aaronmarch09	12	gravina8km15	60.73758267	-146.3204438	Insidebay	3	portgravina	3	3	2009	3120	3	-19	4	Sp	2	1	462	1	36473	3	25	5	Sediment	3	2.9	3.1	10.0
2579	Aaronmarch09	12	gravina8km16	60.7428609	-146.3256988	Insidebay	3	portgravina	3	3	2009	3114	3	-32	4	SP	2	0	265	1	36845	3	25	5	Sediment	3	2.9	3.1	129.5
2580	Aaronmarch09	12	gravina9km16	60.74715831	-146.3225899	Insidebay	3	portgravina	3	3	2009	3120	3	-32	4	SP	2	0	384	1	37347	3	25	5	Sediment	3	2.9	3.1	3.3
2581	Aaronmarch09	12	gravina9km17	60.75057482	-146.3165325	Insidebay	3	st.matthews	3	3	2009	3131	3	-30	4	P	3	1	353	1	37841	3	25	5	Sediment	3	2.6	3.1	8.8
2543	Aaronmarch09	12	gravinakm22	60.659685	-146.4085643	Mouthofbay	2	portgravina	3	3	2009	2955	3	-51	3	SE	1	1	3222	3	26531	3	24	5	Sediment	3	2.9	3.1	0.0
2544	Aaronmarch09	12	gravinakm23	60.65771108	-146.3945418	Mouthofbay	2	portgravina	3	3	2009	2977	3	-72	3	Se	1	1	3756	3	26738	3	24	5	Sediment	3	2.9	3.1	36.7
2545	Aaronmarch09	12	gravinakm24	60.65531633	-146.3777733	Mouthofbay	2	portgravina	3	3	2009	3002	3	-77	3	SP	2	3	4380	3	27012	3	3	1a	Rock	1	2.9	3.1	3.3
2546	Aaronmarch09	12	gravinakm25	60.6518889	-146.3603013	Mouthofbay	2	portgravina	3	3	2009	3029	3	-127	2	SE	1	2	3926	3	27245	3	3	1a	Rock	1	2.9	3.1	0.0
2547	Aaronmarch09	12	gravinakm26	60.64711073	-146.3447446	Mouthofbay	2	portgravina	3	3	2009	3052	3	-128	2	SE	1	0	2953	2	27332	3	3	1a	Rock	1	2.9	3.1	0.0
2548	Aaronmarch09	12	gravinakm27	60.6419551	-146.3297073	Mouthofbay	2	portgravina	3	3	2009	3074	3	-84	3	SE	1	3	2029	2	27405	3	13	5	Rockandsediment	3	2.9	3.1	0.0
2549	Aaronmarch09	12	gravinakm28	60.636741	-146.3146058	Mouthofbay	2	portgravina	3	3	2009	3097	3	-34	4	SE	1	3	1226	2	27512	3	13	5	Rockandsediment	3	2.9	3.1	0.0
2550	Aaronmarch09	12	gravinakm29	60.6315902	-146.2995789	Mouthofbay	2	portgravina	3	3	2009	3119	3	-27	4	SE	1	2	946	1	27658	3	9	6b	Rockandsediment	3	2.9	3.1	0.0
2551	Aaronmarch09	12	gravinakm30	60.62663955	-146.2841949	Mouthofbay	2	portgravina	3	3	2009	3142	3	-18	4	SP	2	2	1305	2	27869	3	4	1a	Rock	1	2.9	3.1	0.0
2552	Aaronmarch09	12	gravinakm31	60.622133	-146.2684434	Mouthofbay	2	portgravina	3	3	2009	3166	3	-9	4	SP	2	2	704	1	28163	3	4	1a	Rock	1	2.9	3.1	0.0
2553	Aaronmarch09	12	gravinakm32	60.61926738	-146.2511668	Mouthofbay	2	sheepbay	3	3	2009	3193	3	-22	4	SP	2	2	294	1	28670	3	4	1a	Rock	1	2.9	3.1	0.0
2554	Aaronmarch09	12	gravinakm33	60.61858644	-146.2344869	Mouthofbay	2	sheepbay	3	3	2009	3219	3	-20	4	SP	2	1	830	1	29328	3	4	1a	Rock	1	3.2	3.1	0.0
2582	Aaronmarch09	13	greenis1km1	60.23738142	-147.3664487	Openwater	1	montaguestrait	3	3	2009	1360	2	-27	4	SE	1	0	627	1	7781	2	24	5	Sediment	3	3.1	3.1	0.0
2583	Aaronmarch09	13	greenis1km2	60.23081475	-147.3794543	Openwater	1	montaguestrait	3	3	2009	1340	2	-30	4	Se	1	2	1293	2	7426	2	24	9a	Sediment	3	3.1	3.1	0.0
2584	Aaronmarch09	13	greenis1km3	60.22439414	-147.3917071	Openwater	1	montaguestrait	3	3	2009	1321	2	-62	3	SE	1	1	2215	2	7195	2	24	9a	Sediment	3	3.1	3.1	3.3
2585	Aaronmarch09	13	greenis1km4	60.21747754	-147.4048918	Openwater	1	montaguestrait	3	3	2009	1301	2	-57	3	Se	1	0	3251	3	7045	2	25	5	Sediment	3	3.1	3.1	0.0
2586	Aaronmarch09	13	greenis1km5	60.2113615	-147.4166437	Openwater	1	montaguestrait	3	3	2009	1283	2	-62	3	SP	2	1	3917	3	6978	2	25	5	Sediment	3	3.1	3.1	3.3
2587	Aaronmarch09	13	greenis1km6	60.20471182	-147.4291007	Openwater	1	montaguestrait	3	3	2009	1265	2	-70	3	SP	2	2	4510	3	7058	2	4	8a	Rock	1	3.1	3.1	0.0
2588	Aaronmarch09	13	greenis1km7	60.19950763	-147.4383925	Openwater	1	montaguestrait	3	3	2009	1251	2	-43	4	SE	1	3	5068	3	7234	2	4	8a	Rock	1	3.1	3.1	0.0
2589	Aaronmarch09	13	greenis2km10	60.18039467	-147.4815916	Openwater	1	montaguestrait	3	3	2009	1187	2	-63	3	SE	1	1	6474	3	8373	2	9	8d	Rockandsediment	3	3.1	3.1	0.0
2590	Aaronmarch09	13	greenis2km11	60.17587636	-147.4980622	Openwater	1	montaguestrait	3	3	2009	1162	2	-39	4	SE	1	1	7205	3	8762	2	9	8d	Rockandsediment	3	3.1	3.1	0.0
2591	Aaronmarch09	13	greenis2km12	60.17236691	-147.5142739	Openwater	1	montaguestrait	3	3	2009	1137	2	-50	3	SE	1	0	8008	3	9139	2	9	8d	Rockandsediment	3	3.1	3.1	0.0
2592	Aaronmarch09	13	greenis2km13	60.16930718	-147.5310185	Openwater	1	montaguestrait	3	3	2009	1112	2	-54	3	SE	1	1	8586	3	9555	2	9	8d	Rockandsediment	3	3.1	3.1	0.0
2593	Aaronmarch09	13	greenis2km14	60.16621627	-147.5476935	Openwater	1	montaguestrait	3	3	2009	1086	2	-48	4	SE	1	1	9197	3	10053	3	9	8d	Rockandsediment	3	3.2	3.1	0.0
2594	Aaronmarch09	13	greenis2km15	60.16214327	-147.5634031	Openwater	1	montaguestrait	3	3	2009	1063	2	-65	3	SE	1	1	9947	3	10710	3	9	8d	Rockandsediment	3	3.2	3.1	0.0
2595	Aaronmarch09	13	greenis2km16	60.15748918	-147.5782194	Openwater	1	montaguestrait	3	3	2009	1041	2	-78	3	SE	1	1	9944	3	11457	3	9	8d	Rockandsediment	3	3.2	3.1	0.0
2596	Aaronmarch09	13	greenis2km17	60.15187015	-147.5932782	Openwater	1	montaguestrait	3	3	2009	1019	2	-81	3	Se	1	2	9511	3	12341	3	24	5	Sediment	3	3.2	3.1	0.0
2597	Aaronmarch09	13	greenis2km18	60.14701733	-147.6072574	Openwater	1	montaguestrait	3	3	2009	1000	1	-56	3	SE	1	2	9174	3	13146	3	24	5	Sediment	3	3.2	3.1	0.0
2598	Aaronmarch09	13	greenis2km8	60.1895225	-147.4551085	Openwater	1	montaguestrait	3	3	2009	1227	2	-77	3	SE	1	2	5629	3	7802	2	24	5	Sediment	3	3.1	3.1	0.0
2599	Aaronmarch09	13	greenis2km9	60.18558275	-147.4659118	Openwater	1	montaguestrait	3	3	2009	1210	2	-44	4	SE	1	2	5912	3	8015	2	3	8a	Rock	1	3.1	3.1	3.3
2600	Aaronmarch09	14	hinchent1km46	60.35970067	-146.7592213	Openwater	1	insidepwsentrance	3	3	2009	2335	3	-277	1	SE	1	1	4350	3	1561	1	25	5	Sediment	3	2.8	3.1	0.0
2601	Aaronmarch09	14	hinchent1km47	60.3579049	-146.7695892	Openwater	1	insidepwsentrance	3	3	2009	2319	3	-286	1	SE	1	1	4833	3	2100	1	13	5	Rockandsediment	3	2.8	3.1	0.0
2602	Aaronmarch09	14	hinchent1km48	60.35478609	-146.786481	Openwater	1	insidepwsentrance	3	3	2009	2291	3	-288	1	SE	1	0	5668	3	2998	1	3	8b	Rock	1	2.8	3.1	0.0
2603	Aaronmarch09	14	hinchent1km49	60.35115136	-146.8033379	Openwater	1	insidepwsentrance	3	3	2009	2264	3	-285	1	SE	1	0	6539	3	3943	2	25	5	Sediment	3	2.8	3.1	0.0
2604	Aaronmarch09	14	hinchent1km50	60.34771011	-146.8180407	Openwater	1	insidepwsentrance	3	3	2009	2240	3	-282	1	SE	1	0	7327	3	4796	2	3	8a	Rock	1	2.8	3.1	0.0
2605	Aaronmarch09	14	hinchent2km51	60.34535925	-146.8364983	Openwater	1	insidepwsentrance	3	3	2009	2210	3	-288	1	E	1	0	8341	3	5818	2	3	8b	Rock	1	3	3.1	0.0
2606	Aaronmarch09	14	hinchent2km52	60.34271618	-146.8542522	Openwater	1	insidepwsentrance	3	3	2009	2182	3	-308	1	E	1	1	8768	3	4972	2	8	8d	Rockandsediment	3	3	3.1	0.0
2607	Aaronmarch09	14	hinchent2km53	60.34075283	-146.872373	Openwater	1	insidepwsentrance	3	3	2009	2152	3	-324	1	E	1	1	7840	3	4262	2	13	5	Rockandsediment	3	3	3.1	0.0
2608	Aaronmarch09	14	hinchent2km54	60.34007646	-146.8909432	Openwater	1	insidepwsentrance	3	3	2009	2122	3	-309	1	E	1	1	7017	3	3834	2	3	8a	Rock	1	3	3.1	0.0
2609	Aaronmarch09	14	hinchent2km55	60.33942364	-146.9084666	Openwater	1	insidepwsentrance	3	3	2009	2094	3	-224	1	SE	1	9	6295	3	3523	2	7	8b	Rockandsediment	3	3	3.1	0.0
2610	Aaronmarch09	14	hinchent2km56	60.33827217	-146.9266585	Openwater	1	insidepwsentrance	3	3	2009	2065	3	-80	3	SE	1	4	5579	3	3291	2	7	8b	Rockandsediment	3	3.1	3.1	0.0
2611	Aaronmarch09	14	hinchent2km57	60.336604	-146.9446827	Openwater	1	northmontagueisland	3	3	2009	2036	3	-70	3	SE	1	2	4918	3	2998	1	7	8b	Rockandsediment	3	3.1	3.1	0.0
2612	Aaronmarch09	14	hinchent2km58	60.335793	-146.95433	Openwater	1	northmontagueisland	3	3	2009	2020	3	-91	3	SE	1	2	4623	3	2932	1	7	8b	Rockandsediment	3	3.1	3.1	0.0
2613	Aaronmarch09	15	jpbear1km31	60.47601967	-146.6413627	Openwater	1	westhinchinbrookisland	3	3	2009	2539	3	-22	4	SP	2	4	4810	3	2458	1	7	8b	Rockandsediment	3	2.9	3.1	0.0
2614	Aaronmarch09	15	jpbear1km32	60.47068327	-146.6466674	Openwater	1	westhinchinbrookisland	3	3	2009	2530	3	-40	4	SP	2	6	4166	3	1809	1	14	5	Rockandsediment	3	2.9	3.1	3.3
2615	Aaronmarch09	15	jpbear1km33	60.4632726	-146.6553116	Openwater	1	westhinchinbrookisland	3	3	2009	2514	3	-65	3	SP	2	5	3277	3	948	1	14	5	Rockandsediment	3	2.9	3.1	0.0
2616	Aaronmarch09	15	jpbear1km34	60.45553791	-146.6644826	Openwater	1	westhinchinbrookisland	3	3	2009	2498	3	-83	3	SP	2	6	2391	2	591	1	7	8b	Rockandsediment	3	2.9	3.1	0.0
2617	Aaronmarch09	15	jpbear1km35	60.44781842	-146.6739057	Openwater	1	westhinchinbrookisland	3	3	2009	2482	3	-87	3	SP	2	5	1641	2	732	1	7	8b	Rockandsediment	3	2.9	3.1	3.3
2618	Aaronmarch09	15	jpbear1km36	60.4396614	-146.684015	Openwater	1	westhinchinbrookisland	3	3	2009	2465	3	-107	2	SP	2	7	1310	2	814	1	24	5	Sediment	3	2.9	3.1	0.0
2619	Aaronmarch09	15	jpbear1km37	60.431945	-146.6933549	Openwater	1	westhinchinbrookisland	3	3	2009	2449	3	-109	2	SP	2	8	1663	2	1522	1	24	5	Sediment	3	2.9	3.1	0.0
2620	Aaronmarch09	15	jpbear1km38	60.42450111	-146.7021216	Openwater	1	westhinchinbrookisland	3	3	2009	2434	3	-124	2	SE	1	7	2124	2	1324	1	7	8b	Rockandsediment	3	2.9	3.1	0.0
2621	Aaronmarch09	15	jpbear1km39	60.41685727	-146.7114479	Openwater	1	westhinchinbrookisland	3	3	2009	2418	3	-96	3	Se	1	9	2841	2	596	1	24	5	Sediment	3	2.9	3.1	0.0
2622	Aaronmarch09	15	jpbear1km40	60.40922192	-146.7202232	Openwater	1	westhinchinbrookisland	3	3	2009	2403	3	-158	1	Se	1	8	3659	3	876	1	7	8b	Rockandsediment	3	1.8	3.1	3.3
2623	Aaronmarch09	15	jpbear1km41	60.400859	-146.7288376	Openwater	1	westhinchinbrookisland	3	3	2009	2388	3	-185	1	SE	1	11	4583	3	904	1	3	8a	Rock	1	1.8	3.1	0.0
2624	Aaronmarch09	15	jpbear1km42	60.39327518	-146.7366097	Openwater	1	westhinchinbrookisland	3	3	2009	2375	3	-236	1	SE	1	12	5450	3	554	1	7	8b	Rockandsediment	3	1.8	3.1	3.3
2625	Aaronmarch09	15	jpbear1km43	60.3845798	-146.7406907	Openwater	1	westhinchinbrookisland	3	3	2009	2367	3	-163	1	SE	1	9	5230	3	595	1	13	5	Rockandsediment	3	1.8	3.1	0.0
2626	Aaronmarch09	15	jpbear1km44	60.3755951	-146.7418397	Openwater	1	westhinchinbrookisland	3	3	2009	2365	3	-239	1	SE	1	11	4513	3	700	1	12	5	Rockandsediment	3	1.8	3.1	0.0
2627	Aaronmarch09	15	jpbear1km45	60.36645609	-146.7439006	Openwater	1	westhinchinbrookisland	3	3	2009	2361	3	-228	1	SE	1	8	3941	3	1132	1	7	8b	Rockandsediment	3	1.8	3.1	0.0
2628	Aaronmarch09	15	jpbear1km46	60.361336	-146.745804	Openwater	1	westhinchinbrookisland	3	3	2009	2357	3	-267	1	SE	1	9	3741	3	924	1	3	8a	Rock	1	1.8	3.1	0.0
2629	Aaronmarch09	16	kmightpas2km10	60.39132656	-147.911055	Openwater	1	knightislandpassage	3	3	2009	502	1	-229	1	SP	2	3	3015	3	24300	3	24	5	Sediment	3	2.6	3.1	0.0
2630	Aaronmarch09	16	kmightpas2km11	60.39787231	-147.9023921	Openwater	1	knightislandpassage	3	3	2009	518	1	-297	1	SP	2	1	2721	2	25124	3	24	5	Sediment	3	2.6	3.1	0.0
2631	Aaronmarch09	16	kmightpas2km12	60.40539858	-147.8926378	Openwater	1	knightislandpassage	3	3	2009	537	1	-219	1	SP	2	6	2579	2	26071	3	8	8d	Rockandsediment	3	2.6	3.1	0.0
2632	Aaronmarch09	16	kmightpas2km13	60.41239947	-147.8835802	Openwater	1	knightislandpassage	3	3	2009	554	1	-267	1	SP	2	6	2500	2	26955	3	24	5	Sediment	3	2.6	3.1	0.0
2633	Aaronmarch09	16	kmightpas2km14	60.42219917	-147.8708343	Openwater	1	knightislandpassage	3	3	2009	579	1	-341	1	SP	2	5	2060	2	27233	3	24	5	Sediment	3	1.9	3.1	0.0
2634	Aaronmarch09	16	kmightpas2km15	60.42808173	-147.8640344	Openwater	1	knightislandpassage	3	3	2009	592	1	-365	1	SP	2	5	1963	2	27394	3	13	5	Rockandsediment	3	1.9	3.1	0.0
2635	Aaronmarch09	16	kmightpas2km16	60.43606908	-147.8548877	Openwater	1	knightislandpassage	3	3	2009	611	1	-371	1	SP	2	6	1451	2	27648	3	3	8a	Rock	1	1.9	3.1	0.0
2636	Aaronmarch09	16	kmightpas2km17	60.44388173	-147.8456408	Openwater	1	knightislandpassage	3	3	2009	629	1	-341	1	SP	2	5	1112	2	27919	3	9	8d	Rockandsediment	3	1.9	3.1	0.0
2637	Aaronmarch09	16	kmightpas2km18	60.45157625	-147.8366153	Openwater	1	knightislandpassage	3	3	2009	647	1	-296	1	SP	2	11	1262	2	28223	3	8	8d	Rockandsediment	3	1.9	3.1	0.0
2638	Aaronmarch09	16	kmightpas2km19	60.45958775	-147.8273874	Openwater	1	knightislandpassage	3	3	2009	666	1	-271	1	SP	2	11	1311	2	28578	3	3	8a	Rock	1	1.7	3.1	0.0
2639	Aaronmarch09	16	kmightpas2km20	60.46719773	-147.818394	Openwater	1	knightislandpassage	3	3	2009	684	1	-186	1	SP	2	12	1469	2	28938	3	14	5	Rockandsediment	3	1.7	3.1	0.0
2640	Aaronmarch09	16	kmightpas2km21	60.47462975	-147.808558	Openwater	1	knightislandpassage	3	3	2009	703	1	-224	1	SP	2	9	789	1	29283	3	8	8d	Rockandsediment	3	1.7	3.1	0.0
2641	Aaronmarch09	16	kmightpas2km22	60.48173655	-147.7977669	Openwater	1	knightislandpassage	3	3	2009	724	1	-194	1	SP	2	12	572	1	29599	3	25	5	Sediment	3	1.7	3.1	0.0
2642	Aaronmarch09	16	kmightpas2km23	60.48827638	-147.7852326	Openwater	1	knightislandpassage	3	3	2009	746	1	-192	1	Sp	2	12	621	1	29839	3	25	5	Sediment	3	1.7	3.1	0.0
2643	Aaronmarch09	16	kmightpas2km24	60.49516921	-147.7728445	Openwater	1	knightislandpassage	3	3	2009	769	1	-179	1	Sp	2	4	1303	2	30150	3	14	5	Rockandsediment	3	1.7	3.1	3.3
2644	Aaronmarch09	16	kmightpas2km25	60.50191845	-147.7612762	Openwater	1	knightislandpassage	3	3	2009	791	1	-218	1	SP	2	3	2225	2	30499	3	3	8a	Rock	1	2.5	3.1	0.0
2645	Aaronmarch09	16	kmightpas2km26	60.50877423	-147.7493439	Openwater	1	knightislandpassage	3	3	2009	813	1	-262	1	SP	2	6	1900	2	30878	3	3	1a	Rock	1	2.6	3.1	6.7
2646	Aaronmarch09	16	kmightpas2km27	60.51572992	-147.7373327	Openwater	1	knightislandpassage	3	3	2009	835	1	-265	1	SP	2	14	1773	2	31294	3	3	1a	Rock	1	2.6	3.1	0.0
2647	Aaronmarch09	16	kmightpas2km28	60.52246069	-147.7256188	Openwater	1	knightislandpassage	3	3	2009	856	1	-230	1	SP	2	17	2054	2	31720	3	13	5	Rockandsediment	3	2.6	3.1	0.0
2648	Aaronmarch09	16	kmightpas2km29	60.52940091	-147.7139337	Openwater	1	knightislandpassage	3	3	2009	878	1	-381	1	SP	2	23	2644	2	32193	3	13	5	Rockandsediment	3	2.6	3.1	0.0
2649	Aaronmarch09	16	kmightpas2km30	60.53610908	-147.7024575	Openwater	1	knightislandpassage	3	3	2009	900	1	-445	1	SP	2	20	2216	2	32670	3	3	1a	Rock	1	2.6	3.1	0.0
2650	Aaronmarch09	16	kmightpas2km31	60.54311233	-147.6906588	Openwater	1	knightislandpassage	3	3	2009	922	1	-507	1	SP	2	28	1753	2	33195	3	13	5	Rockandsediment	3	2.6	3.1	0.0
2651	Aaronmarch09	16	kmightpas2km32	60.55006545	-147.67922	Openwater	1	knightislandpassage	3	3	2009	943	1	-381	1	SP	2	26	1634	2	33743	3	8	8d	Rockandsediment	3	2.6	3.1	0.0
2652	Aaronmarch09	16	kmightpas2km33	60.55687336	-147.6678869	Openwater	1	knightislandpassage	3	3	2009	964	1	-162	1	SP	2	24	1725	2	34298	3	24	5	Sediment	3	2.6	3.1	0.0
2653	Aaronmarch09	16	kmightpas2km34	60.56343018	-147.6556855	Openwater	1	knightislandpassage	3	3	2009	986	1	-229	1	SE	1	12	2231	2	34832	3	4	8d	Rock	1	2.4	3.1	0.0
2654	Aaronmarch09	16	kmightpas2km35	60.56977808	-147.6417338	Openwater	1	knightislandpassage	3	3	2009	1011	2	-285	1	SE	1	18	2983	2	35342	3	8	1c	Rockandsediment	3	2.4	3.1	0.0
2655	Aaronmarch09	16	kmightpas2km36	60.575421	-147.6268629	Openwater	1	knightislandpassage	3	3	2009	1037	2	-235	1	SE	1	19	3813	3	35788	3	13	5	Rockandsediment	3	2.4	3.1	0.0
2656	Aaronmarch09	16	kmightpas2km37	60.579447	-147.6148921	Openwater	1	knightislandpassage	3	3	2009	1057	2	-362	1	SE	1	16	4363	3	35733	3	8	1c	Rockandsediment	3	2.4	3.1	0.0
